4.180013207647519380e+01,-3.546882152549656331e-01
4.276266755574350498e+01,-3.546882152549656331e-01
4.230882243063263104e+01,-1.299302142370010626e+00
4.334632391371134474e+01,-1.099469344631772927e+00
4.378162060312655512e+01,-1.452158350051063751e-01
4.296213446025518579e+01,7.047816557929009740e-01
4.185942315315415385e+01,6.330293272099081214e-01
4.128067390594769392e+01,-1.153631979751298164e+00
4.089196583934436546e+01,1.932419602423653127e-01
4.224362593321816917e+01,1.560428600711424529e+00
4.109333050988882974e+01,1.193653129708595273e+00
4.039044097837982861e+01,-7.630584756749998476e-01
4.154552152433721801e+01,-2.115194912679121853e+00
4.309632244876824814e+01,-2.062276091410248924e+00
4.053556487563409405e+01,-1.779417464107567959e+00
3.982691978843794800e+01,8.314164653864025700e-02
4.004288798785029257e+01,1.162893932754491377e+00
3.970512868658364880e+01,-1.378645627160486109e+00
4.235928369546067529e+01,-2.799350314813988216e+00
4.072250401126792951e+01,-2.825974707985509315e+00
3.915913906713467441e+01,-6.592884370465916799e-01
3.965709361905337005e+01,-2.285944520762050569e+00
4.156493450057631378e+01,-3.380628403166596296e+00
3.884286141906591183e+01,-1.577812194803180024e+00
3.888468907759838089e+01,2.475721991046605508e-01
3.973669651328489749e+01,-3.350611387048585410e+00
3.874174252690667686e+01,-2.485434436176897410e+00
3.817777194955267817e+01,-8.546513953426670973e-01
4.076152191279210513e+01,-3.841496676595118398e+00
3.897965416441263642e+01,1.161216805879922376e+00
4.068208260150260003e+01,2.045529479448676913e+00
3.794723286596517653e+01,1.179211376724165761e-01
3.791028466618294601e+01,-1.807412395041379627e+00
3.938571535893380826e+01,2.007594159277434454e+00
4.157056369620499936e+01,2.178904370914780397e+00
3.802371890326888604e+01,1.100615735880691393e+00
3.871219636804052300e+01,-3.379039149798841901e+00
3.727947873940372858e+01,-5.421680714425697323e-01
3.783065511207841780e+01,-2.823146066308563906e+00
3.836475226257280724e+01,2.086402513768470524e+00
3.705010025461569967e+01,-1.418252499772924669e+00
3.712100861713292943e+01,6.782845590207119413e-01
3.999632555603967887e+01,2.792944748066539251e+00
4.108887334907325339e+01,3.014380148508696511e+00
3.897191582470918547e+01,2.964972120278437817e+00
3.735075455391159949e+01,1.824242878598182127e+00
3.648220792976785276e+01,-7.166371223885953379e-02
3.692467403908874246e+01,-2.354964223991136585e+00
4.238806780119057294e+01,2.549588508156298783e+00
4.323572149989827551e+01,1.790467019622693723e+00
3.617728622844171582e+01,-1.007872177949636017e+00
3.757747648383350736e+01,2.819747601485052879e+00
3.648553710535294670e+01,1.408787193445718788e+00
3.962804441657290511e+01,3.766804521803493344e+00
3.595478657370495057e+01,6.801444450133118380e-01
3.914243350033518709e+01,-4.198657148235715120e+00
3.783503667745354448e+01,-3.944136978679121608e+00
3.606550937187212469e+01,-1.964499648464890003e+00
3.687155745178068855e+01,-3.372616846412405334e+00
4.006878728460750949e+01,-4.546196873185189169e+00
3.540853539957477381e+01,-2.121097204116689783e-01
3.653709329204376388e+01,2.335891668830251344e+00
3.819927139779242964e+01,3.674295920262307558e+00
3.601681186986819228e+01,-2.876290145978882773e+00
3.521299458204929067e+01,-1.428581706568018639e+00
3.560840508093644985e+01,1.459518210790389237e+00
4.061349244203424291e+01,3.938774247807544260e+00
3.666808515723172945e+01,3.291673448029289961e+00
3.498384090910644773e+01,7.988042747357284590e-01
3.550491162461536021e+01,2.441736209127107760e+00
4.203510070200765369e+01,3.465347502694835047e+00
3.887502845544420893e+01,4.459597834138144812e+00
3.727757361912719603e+01,4.025840003191480498e+00
3.508682779437275201e+01,-2.513420933014928860e+00
3.446368769496898921e+01,-7.311510613606830855e-01
3.466575517013517072e+01,1.753835273753572288e+00
3.843254335138946942e+01,-4.825381191061301145e+00
3.686904252489753731e+01,-4.381364101348784068e+00
3.594201537721421857e+01,-3.828356739228362837e+00
3.418197245949426843e+01,2.060960339368904937e-01
4.163673083895197635e+01,-4.419171244956262790e+00
3.572861802567477696e+01,3.441171361793923023e+00
3.433304107392783067e+01,-1.879415493538020954e+00
3.999872245935843296e+01,4.789136531275945963e+00
3.790548965180238383e+01,4.758688401012631353e+00
3.632841238172068188e+01,4.255446139146223494e+00
3.382772271484004989e+01,1.160051367663263333e+00
3.443960356944016610e+01,2.790034637891111391e+00
4.150616943034560791e+01,4.265801901549717279e+00
3.495157310006686657e+01,-3.571329506966694378e+00
3.362511875291156116e+01,-1.246722434646636790e+00
3.748022521332988788e+01,-5.193950358649012777e+00
3.934154799664840141e+01,-5.383856306716782392e+00
4.238476420675907264e+01,-3.747580758605394191e+00
3.409263617322962858e+01,-2.771223692035898356e+00
3.600800466266890965e+01,-4.818149780646733937e+00
3.324381375808586370e+01,-2.633063922873187801e-01
4.086657993095630559e+01,-5.141826992527112061e+00
4.335244458225024289e+01,-3.044772510216949168e+00
3.832763296851220503e+01,-5.795215330016582733e+00
3.497496965768432631e+01,-4.649108632649062933e+00
3.327313340761757843e+01,-2.205676277680743702e+00
3.358323285803172098e+01,2.160153269453817249e+00
3.484053405591498631e+01,3.744229836551079771e+00
3.652509938230053876e+01,-5.718810156392810207e+00
3.387764288616564556e+01,-3.809860561575393323e+00
3.301314912501814547e+01,6.839501277683347480e-01
3.695766142443270041e+01,5.028859332188461373e+00
3.267253382910782733e+01,-1.087868853433939353e+00
3.535773030202942380e+01,4.590149846906377284e+00
3.865440974365490945e+01,5.442929542330605663e+00
3.280998911886057812e+01,1.555892256265724694e+00
3.349192288790820271e+01,3.129142681528168435e+00
3.228891658958086452e+01,1.262309968641265878e-01
3.298258707123241606e+01,-3.188351675173397570e+00
3.540737914726160795e+01,-5.653451710025556132e+00
3.744161638232559142e+01,-6.222592541573523484e+00
3.231903015630149412e+01,-1.950171660245066940e+00
4.029200875158265660e+01,-5.953329256613520748e+00
3.395789083194691926e+01,-4.869599240868738299e+00
3.392570821073482534e+01,3.921553418940006974e+00
3.603751328024310396e+01,5.314042951342734078e+00
3.262388425645337975e+01,2.510900372065711483e+00
3.198408259885958316e+01,1.059911939678718662e+00
3.178288245609922669e+01,-7.239420721929914482e-01
3.764472478221807705e+01,5.778235614575385704e+00
3.435505274603554682e+01,4.781439396851266288e+00
3.282156357334382335e+01,-4.257409263183141945e+00
3.198398949593157781e+01,-2.896074285200017417e+00
3.448363935303625993e+01,-5.568835320538819467e+00
3.912077307461305509e+01,-6.547925577954102572e+00
3.135630716644535099e+01,3.262886973931621859e-01
3.138597486790206048e+01,-1.651533446539354522e+00
3.259499199338415565e+01,3.549015046481207580e+00
3.176935855850810597e+01,2.014649541392623977e+00
3.503693882170973950e+01,5.606074760945701563e+00
3.590683645216135744e+01,-6.548800586054837503e+00
3.669902011928866159e+01,5.931118123866293779e+00
3.314914466236087520e+01,4.349675980231078931e+00
3.956883240449131733e+01,5.711254179212061466e+00
4.101427135846171268e+01,5.091276354055829678e+00
4.301090268853384657e+01,3.317464960683326414e+00
4.402317894231980233e+01,1.113797566873686140e+00
3.848239811192605941e+01,6.490552054042733054e+00
3.168249859975265181e+01,3.016870351194523625e+00
3.093960920495858247e+01,1.343778297781977660e+00
3.587220331706238596e+01,6.262709124613073719e+00
3.347724488871185144e+01,5.174021086306214379e+00
3.078317100036626286e+01,-4.840515812025559250e-01
4.249079265458847487e+01,4.366719998713668893e+00
4.049874456433103376e+01,5.951026974795005309e+00
3.718097863020976490e+01,6.724065750017451215e+00
3.406688946811510732e+01,5.839825066456863389e+00
3.222636808612771375e+01,4.506810286019853784e+00
4.367614851095767392e+01,2.643633046649894514e+00
3.955471685909408563e+01,6.693912176619456922e+00
4.198249566657607090e+01,5.237199242215136330e+00
3.497545023035713996e+01,6.667559766217668660e+00
4.398543894239300300e+01,-1.740914214749339717e+00
3.626381498570350459e+01,7.158710266210470685e+00
3.076829008371750618e+01,2.461470842329413156e+00
4.149435382621813062e+01,6.089081085184459674e+00
3.794538345461242557e+01,7.454657014500436496e+00
3.257526814835977547e+01,5.429240508394149067e+00
3.136073602704890462e+01,3.999094231067318095e+00
3.094593893354713643e+01,-2.608547399487283425e+00
3.036798361224401432e+01,4.370838812291287789e-01
3.183116752915765701e+01,-3.897590476887357713e+00
3.323661546284962043e+01,6.044195828190447095e+00
3.305462856213210188e+01,-5.330831664289941152e+00
3.042683554003727053e+01,-1.423728178098408348e+00
3.401078145686553711e+01,6.740014781099520569e+00
3.472129950349449246e+01,-6.406839837721455488e+00
3.376173363978549702e+01,-6.039813755638214765e+00
2.992374362735020199e+01,1.799225969968347938e+00
3.040881993893954771e+01,3.508494876268887896e+00
3.146045740852582284e+01,5.326631068972111471e+00
2.974243798792176463e+01,-3.570917541313833876e-01
3.190246598981583759e+01,-4.979151729098211909e+00
3.087571026129124974e+01,-3.655798855835598271e+00
3.680365499758156034e+01,-6.993231981950303044e+00
3.810323481224467912e+01,-6.952842143716572387e+00
2.997931868468898031e+01,-2.269480565978349240e+00
2.941271486298323268e+01,8.467935904136427716e-01
3.536353919125885170e+01,7.597305992997026358e+00
3.892915245180175532e+01,7.437558223599419982e+00
3.700242130248631156e+01,7.748621719294824572e+00
3.238083818176655626e+01,6.429956839544442637e+00
4.051484708964434844e+01,6.913346177008645732e+00
3.053215172477798589e+01,4.630660405997574891e+00
2.964281081816733021e+01,2.781884477900449237e+00
3.425508528723131718e+01,7.798683389581976044e+00
2.937423755306565099e+01,-1.390044183223960284e+00
3.315406040937374854e+01,7.013758468405375091e+00
4.363451236401107280e+01,4.255108006624873873e+00
3.616173809319906240e+01,8.283219204414463022e+00
3.992151215013731758e+01,7.805602734237362839e+00
4.300470234481093712e+01,5.289092117962735706e+00
4.428563224393079167e+01,2.023984920112245067e+00
3.763439708767869263e+01,8.474266741093481770e+00
3.857032516045906334e+01,8.243223558221705716e+00
4.245669413376717216e+01,6.131500811097654768e+00
4.438047739731703700e+01,-9.643057694113252865e-01
4.143295380497052349e+01,7.059486839968971417e+00
4.429465972141858288e+01,3.351405961382113663e+00
4.470498175153471720e+01,3.660612692092682363e-01
4.268399076473207288e+01,-4.601488823062207523e+00
4.184318224693232935e+01,-5.577772919046050326e+00
4.427108964306144401e+01,-2.633063284660843717e+00
4.508426718528846777e+01,1.426159750960200645e+00
4.340917715101369367e+01,-4.001216194393329317e+00
4.490621610782785922e+01,2.635168494973055164e+00
4.524625454576293748e+01,-5.014607607517930221e-01
4.483985173930844326e+01,-1.703569976336444025e+00
3.512716896018693546e+01,8.593711062300185333e+00
4.099914907454810020e+01,7.892590897519857762e+00
4.406197531747741891e+01,5.323920791883595349e+00
4.242018293485674008e+01,7.110283678289389009e+00
4.341531961424881558e+01,6.234283259761329354e+00
4.467884913070913910e+01,4.174810222177220531e+00
3.937009679402628137e+01,8.847585383459696473e+00
3.128141791082878242e+01,6.516117030465239601e+00
3.684083081409811200e+01,8.991547901365757767e+00
3.309745000187302821e+01,8.000055278045715923e+00
3.219390320490178681e+01,7.451144757313499234e+00
3.836319563269003652e+01,9.108189817541957112e+00
4.526101117206474100e+01,3.493837934174855331e+00
4.054254859350747608e+01,8.741672066862067325e+00
4.195749431129182483e+01,8.013978804070161388e+00
4.573136094445483479e+01,5.005732729645028245e-01
3.587098950270284092e+01,9.287518036863174231e+00
3.033585342834514975e+01,5.704108062152102754e+00
2.955638477298532152e+01,4.198062799823767399e+00
3.414553883476897056e+01,8.935333684026259604e+00
3.755016782546361753e+01,9.577904900102817365e+00
2.895332395538281034e+01,2.087467031418241969e+00
4.577949270138378779e+01,2.252611476496718890e+00
4.344049466283453853e+01,7.248220381593090345e+00
4.420904322925352403e+01,-3.582453077397192320e+00
4.507602591267522030e+01,5.037747774818101654e+00
4.448410608274355127e+01,6.341261764899553732e+00
3.899828252510913273e+01,9.978114146926847283e+00
4.152420224732036047e+01,8.913604524742249069e+00
3.660847813894956460e+01,1.001588061471668389e+01
3.494597934849940657e+01,9.582898964597516667e+00
4.007750436723524956e+01,9.606558452173077356e+00
4.294297781451687968e+01,8.122304199226968890e+00
3.309602533964641680e+01,9.094700991050038041e+00
4.569763963756378189e+01,4.296260671388000496e+00
