2.738286807711458692e+01,-1.039778233327972856e+02
2.789347748971860597e+01,-1.039778233327972856e+02
2.775893708847141284e+01,-1.032463196376286163e+02
2.859348062547151414e+01,-1.038415237769695381e+02
2.806716268788524360e+01,-1.045721129570942907e+02
2.726858219497671598e+01,-1.046636331077509254e+02
2.692786958213312687e+01,-1.035235779380167145e+02
2.584615525065213149e+01,-1.044026089107970137e+02
2.777514494743842732e+01,-1.055840328241932440e+02
2.885218282411013746e+01,-1.046909689670041104e+02
2.665593011584526550e+01,-1.022352624729393966e+02
2.869530325331582077e+01,-1.028672795945022500e+02
2.951680967232903186e+01,-1.041393582585281337e+02
2.799770401889112748e+01,-1.023855602258414450e+02
2.958636304819629004e+01,-1.032001128658800297e+02
2.875298889011792625e+01,-1.054169879958463838e+02
2.696075838699633209e+01,-1.052253023350703955e+02
2.963409847807147202e+01,-1.050941197688202209e+02
2.868838466628405826e+01,-1.019141949017552093e+02
3.058046980791993263e+01,-1.037409685007830120e+02
2.942816236391087870e+01,-1.023553747286920128e+02
2.932252048734936523e+01,-1.060178103482720502e+02
3.031649742877660714e+01,-1.025385078063722943e+02
3.005057846704364266e+01,-1.045469727768091701e+02
3.070750892745781613e+01,-1.049871211800405746e+02
2.843513902568416540e+01,-1.066498090571077029e+02
2.643120199123088554e+01,-1.061700218154188207e+02
3.036941302727784375e+01,-1.060897123318858490e+02
2.961722489694002292e+01,-1.013846101494157352e+02
2.786948668883631086e+01,-1.015471943458680784e+02
3.134615205624462675e+01,-1.028042822955662388e+02
3.174713936206343590e+01,-1.043260040722960156e+02
2.852083661756591226e+01,-1.010926851908302950e+02
3.053604526556615895e+01,-1.016823427459886346e+02
2.968233665361147189e+01,-1.071308464894962498e+02
3.131040028227428706e+01,-1.057988778317137388e+02
3.151005511622127742e+01,-1.016622302430829023e+02
2.748877320212233144e+01,-1.066440310848190478e+02
3.189207229196000881e+01,-1.034196060457247341e+02
3.213167075236497539e+01,-1.053950258155608282e+02
3.129057228488215969e+01,-1.068526767831208275e+02
3.222640689493398014e+01,-1.029039524074552077e+02
3.241036954890227406e+01,-1.036617094632424454e+02
3.060916826931226353e+01,-1.007248007577635605e+02
2.905754159191371855e+01,-1.006307613742880704e+02
2.787997155428892171e+01,-1.007714366495318501e+02
3.239452859944170626e+01,-1.021706592215178233e+02
3.292599037988681943e+01,-1.043159903021193742e+02
3.309454987381243285e+01,-1.031437236601429248e+02
2.968133540325650443e+01,-9.959002867741365606e+01
3.183755446392029853e+01,-1.004270706422576751e+02
2.690565774261281007e+01,-1.006543179203728329e+02
2.841061407248929527e+01,-1.001644662791103855e+02
3.291164248447167751e+01,-1.012232469856910342e+02
3.209688434831613080e+01,-1.062576373808127386e+02
3.314364878208933618e+01,-1.053491454611890532e+02
3.322558885367376291e+01,-1.022159758423075147e+02
3.101605816159579376e+01,-9.964531886210848199e+01
3.399384835201295374e+01,-1.038961310224251093e+02
3.289240506172971124e+01,-1.062603736717645546e+02
3.060844891557222525e+01,-1.075167289582037000e+02
3.384894374535742401e+01,-1.026101539291311866e+02
3.363160440883898872e+01,-1.047203864722229270e+02
3.228705809022000750e+01,-1.069735222239412593e+02
2.864169322675044782e+01,-1.077740541121039399e+02
2.772328744313830384e+01,-1.073254783287691083e+02
3.133211798310048124e+01,-1.080857899166745284e+02
3.016680974668951620e+01,-1.082667071659284517e+02
3.419996803160352528e+01,-1.053041179152201465e+02
3.335444711722274036e+01,-1.073553008089411520e+02
3.396776184298864365e+01,-1.017365740151158349e+02
3.377177600038663030e+01,-1.062005538617346332e+02
3.454819930768184832e+01,-1.030034534611524037e+02
3.492610510572365712e+01,-1.045352670788665108e+02
3.304110372720418098e+01,-9.993430050953365651e+01
3.217183496286309463e+01,-1.076707335288023870e+02
2.924975607801457045e+01,-1.084768516892533654e+02
3.487562521580556307e+01,-1.062832243177293066e+02
3.242308673074895609e+01,-1.085595394287888240e+02
3.516297339430855828e+01,-1.036171560419680446e+02
3.470015303083969371e+01,-1.022126988121484459e+02
3.387891002861082512e+01,-1.008684807706308248e+02
3.186672186777058613e+01,-9.930207562278160083e+01
3.538572139238544167e+01,-1.026728480623443005e+02
3.484582182031416409e+01,-1.014438856682778436e+02
