0.000000000000000000e+00 0.000000000000000000e+00
3.464101615000000134e+00 -2.000000000000000000e+00
6.928203230000000268e+00 0.000000000000000000e+00
6.928203230000000268e+00 4.000000000000000000e+00
3.464101615000000134e+00 6.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00
3.464101615000000134e+00 -6.000000000000000000e+00
0.000000000000000000e+00 -8.000000000000000000e+00
-3.464101615000000134e+00 -6.000000000000000000e+00
-3.464101615000000134e+00 -2.000000000000000000e+00
1.039230484499999996e+01 -2.000000000000000000e+00
1.039230484499999996e+01 -6.000000000000000000e+00
6.928203230000000268e+00 -8.000000000000000000e+00
1.385640646100000062e+01 0.000000000000000000e+00
1.039230484499999996e+01 6.000000000000000000e+00
1.385640646100000062e+01 4.000000000000000000e+00
6.928203230000000268e+00 1.200000000000000000e+01
1.039230484499999996e+01 1.000000000000000000e+01
3.464101615000000134e+00 1.000000000000000000e+01
-3.464101615000000134e+00 6.000000000000000000e+00
-3.464101615000000134e+00 1.000000000000000000e+01
0.000000000000000000e+00 1.200000000000000000e+01
-6.928203230000000268e+00 0.000000000000000000e+00
-6.928203230000000268e+00 4.000000000000000000e+00
6.928203230000000268e+00 -1.200000000000000000e+01
-0.000000000000000000e+00 -1.200000000000000000e+01
3.464101615000000134e+00 -1.400000000000000000e+01
-6.928203230000000268e+00 -1.200000000000000000e+01
-3.464101615000000134e+00 -1.400000000000000000e+01
-6.928203230000000268e+00 -8.000000000000000000e+00
-1.039230484499999996e+01 -2.000000000000000000e+00
-1.039230484499999996e+01 -6.000000000000000000e+00
1.732050807599999942e+01 -6.000000000000000000e+00
1.732050807599999942e+01 -2.000000000000000000e+00
1.385640646100000062e+01 -8.000000000000000000e+00
1.039230484499999996e+01 -1.400000000000000000e+01
1.385640646100000062e+01 -1.200000000000000000e+01
1.732050807599999942e+01 6.000000000000000000e+00
1.732050807599999942e+01 1.000000000000000000e+01
1.385640646100000062e+01 1.200000000000000000e+01
2.078460969100000000e+01 0.000000000000000000e+00
2.078460969100000000e+01 4.000000000000000000e+00
1.385640646100000062e+01 1.600000000000000000e+01
1.039230484499999996e+01 1.800000000000000000e+01
6.928203230000000268e+00 1.600000000000000000e+01
3.464101615000000134e+00 1.800000000000000000e+01
0.000000000000000000e+00 1.600000000000000000e+01
-6.928203230000000268e+00 1.200000000000000000e+01
-1.039230484499999996e+01 1.000000000000000000e+01
-1.039230484499999996e+01 6.000000000000000000e+00
-3.464101615000000134e+00 1.800000000000000000e+01
-6.928203230000000268e+00 1.600000000000000000e+01
-1.385640646100000062e+01 0.000000000000000000e+00
-1.385640646100000062e+01 4.000000000000000000e+00
3.464101615000000134e+00 -1.800000000000000000e+01
0.000000000000000000e+00 -2.000000000000000000e+01
