-6.900000000000000000e+01 4.950000000000000000e+01
-6.640192378864668399e+01 4.950000000000000000e+01
-6.380384757729336798e+01 4.950000000000000000e+01
-6.120577136594005196e+01 4.950000000000000000e+01
-5.860769515458673595e+01 4.950000000000000000e+01
-5.600961894323341994e+01 4.950000000000000000e+01
-5.341154273188010393e+01 4.950000000000000000e+01
-5.081346652052678792e+01 4.950000000000000000e+01
-4.821539030917347191e+01 4.950000000000000000e+01
-4.561731409782015589e+01 4.950000000000000000e+01
-4.301923788646683988e+01 4.950000000000000000e+01
-4.042116167511352387e+01 4.950000000000000000e+01
-3.782308546376020786e+01 4.950000000000000000e+01
-3.482308546376020786e+01 4.950000000000000000e+01
-3.182308546376020786e+01 4.950000000000000000e+01
-2.882308546376020786e+01 4.950000000000000000e+01
-2.582308546376020786e+01 4.950000000000000000e+01
-2.322500925240689185e+01 4.950000000000000000e+01
-2.062693304105357583e+01 4.950000000000000000e+01
-1.802885682970025982e+01 4.950000000000000000e+01
-1.543078061834694381e+01 4.950000000000000000e+01
-1.283270440699362780e+01 4.950000000000000000e+01
-1.023462819564031179e+01 4.950000000000000000e+01
-7.636551984286995776e+00 4.950000000000000000e+01
-5.038475772933679764e+00 4.950000000000000000e+01
-2.440399561580363752e+00 4.950000000000000000e+01
1.576766497729522598e-01 4.950000000000000000e+01
2.755752861126268272e+00 4.950000000000000000e+01
5.353829072479584283e+00 4.950000000000000000e+01
8.353829072479584283e+00 4.950000000000000000e+01
1.135382907247958428e+01 4.950000000000000000e+01
1.435382907247958428e+01 4.950000000000000000e+01
1.735382907247958428e+01 4.950000000000000000e+01
1.995190528383290030e+01 4.950000000000000000e+01
2.254998149518621631e+01 4.950000000000000000e+01
2.514805770653953232e+01 4.950000000000000000e+01
2.774613391789284833e+01 4.950000000000000000e+01
3.034421012924616434e+01 4.950000000000000000e+01
3.294228634059948035e+01 4.950000000000000000e+01
3.554036255195279637e+01 4.950000000000000000e+01
3.813843876330611238e+01 4.950000000000000000e+01
4.073651497465942839e+01 4.950000000000000000e+01
4.333459118601274440e+01 4.950000000000000000e+01
4.593266739736606041e+01 4.950000000000000000e+01
4.853074360871937643e+01 4.950000000000000000e+01
5.153074360871937643e+01 4.950000000000000000e+01
5.453074360871937643e+01 4.950000000000000000e+01
5.753074360871937643e+01 4.950000000000000000e+01
6.053074360871937643e+01 4.950000000000000000e+01
6.312881982007269244e+01 4.950000000000000000e+01
6.572689603142600845e+01 4.950000000000000000e+01
6.832497224277932446e+01 4.950000000000000000e+01
-6.640192378864668399e+01 4.800000000000000000e+01
-6.120577136594005196e+01 4.800000000000000000e+01
-5.600961894323341994e+01 4.800000000000000000e+01
-5.081346652052678792e+01 4.800000000000000000e+01
-4.561731409782015589e+01 4.800000000000000000e+01
-4.042116167511352387e+01 4.800000000000000000e+01
-2.322500925240689185e+01 4.800000000000000000e+01
-1.802885682970025982e+01 4.800000000000000000e+01
-1.283270440699362780e+01 4.800000000000000000e+01
-7.636551984286995776e+00 4.800000000000000000e+01
-2.440399561580363752e+00 4.800000000000000000e+01
2.755752861126268272e+00 4.800000000000000000e+01
1.995190528383290030e+01 4.800000000000000000e+01
2.514805770653953232e+01 4.800000000000000000e+01
3.034421012924616434e+01 4.800000000000000000e+01
3.554036255195279637e+01 4.800000000000000000e+01
4.073651497465942839e+01 4.800000000000000000e+01
4.593266739736606041e+01 4.800000000000000000e+01
6.312881982007269244e+01 4.800000000000000000e+01
6.832497224277932446e+01 4.800000000000000000e+01
1.135382907247958428e+01 4.750508197719664594e+01
5.153074360871937643e+01 4.731133189453926491e+01
-2.882308546376020786e+01 4.726207666850191202e+01
5.453074360871937643e+01 4.701192486697650708e+01
